Name,Size,Path
api-ms-win-core-processthreads-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-processthreads-l1-1-0.dll
api-ms-win-core-processthreads-l1-1-1.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-processthreads-l1-1-1.dll
api-ms-win-core-profile-l1-1-0.dll,20960,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-profile-l1-1-0.dll
api-ms-win-core-rtlsupport-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-rtlsupport-l1-1-0.dll
api-ms-win-core-string-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-string-l1-1-0.dll
api-ms-win-core-synch-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-synch-l1-1-0.dll
api-ms-win-core-synch-l1-2-0.dll,20960,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-synch-l1-2-0.dll
api-ms-win-core-sysinfo-l1-1-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-sysinfo-l1-1-0.dll
api-ms-win-core-timezone-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-timezone-l1-1-0.dll
api-ms-win-core-util-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-util-l1-1-0.dll
api-ms-win-crt-conio-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-conio-l1-1-0.dll
api-ms-win-crt-convert-l1-1-0.dll,25032,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-convert-l1-1-0.dll
api-ms-win-crt-environment-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-environment-l1-1-0.dll
api-ms-win-crt-filesystem-l1-1-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-filesystem-l1-1-0.dll
api-ms-win-crt-heap-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-heap-l1-1-0.dll
api-ms-win-crt-locale-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-locale-l1-1-0.dll
api-ms-win-crt-math-l1-1-0.dll,29120,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-math-l1-1-0.dll
api-ms-win-crt-multibyte-l1-1-0.dll,29128,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-multibyte-l1-1-0.dll
api-ms-win-crt-private-l1-1-0.dll,74184,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-private-l1-1-0.dll
api-ms-win-core-console-l1-1-0.dll,20960,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-console-l1-1-0.dll
api-ms-win-core-console-l1-2-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-console-l1-2-0.dll
api-ms-win-core-datetime-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-datetime-l1-1-0.dll
api-ms-win-core-debug-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-debug-l1-1-0.dll
api-ms-win-core-errorhandling-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-errorhandling-l1-1-0.dll
api-ms-win-core-fibers-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-fibers-l1-1-0.dll
api-ms-win-core-file-l1-1-0.dll,25032,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-file-l1-1-0.dll
api-ms-win-core-file-l1-2-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-file-l1-2-0.dll
api-ms-win-core-file-l2-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-file-l2-1-0.dll
api-ms-win-core-handle-l1-1-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-handle-l1-1-0.dll
api-ms-win-core-heap-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-heap-l1-1-0.dll
api-ms-win-core-interlocked-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-interlocked-l1-1-0.dll
api-ms-win-core-libraryloader-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-libraryloader-l1-1-0.dll
api-ms-win-core-localization-l1-2-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-localization-l1-2-0.dll
api-ms-win-core-memory-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-memory-l1-1-0.dll
api-ms-win-core-namedpipe-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-namedpipe-l1-1-0.dll
ktab.exe,23592,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\ktab.exe
lcms.dll,264744,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\lcms.dll
management.dll,28704,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\management.dll
management_agent.dll,24096,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\management_agent.dll
management_ext.dll,35880,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\management_ext.dll
mlib_image.dll,509984,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\mlib_image.dll
msvcp140.dll,565648,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\msvcp140.dll
net.dll,96808,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\net.dll
nio.dll,79904,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\nio.dll
prefs.dll,25632,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\prefs.dll
rmi.dll,21024,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\rmi.dll
rmiregistry.exe,23584,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\rmiregistry.exe
splashscreen.dll,220192,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\splashscreen.dll
api-ms-win-crt-runtime-l1-1-0.dll,25040,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-runtime-l1-1-0.dll
api-ms-win-crt-stdio-l1-1-0.dll,25032,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-stdio-l1-1-0.dll
api-ms-win-crt-string-l1-1-0.dll,25032,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-string-l1-1-0.dll
api-ms-win-crt-time-l1-1-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-time-l1-1-0.dll
api-ms-win-crt-utility-l1-1-0.dll,20928,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-utility-l1-1-0.dll
awt.dll,1482784,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\awt.dll
dt_socket.dll,35872,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\dt_socket.dll
fontmanager.dll,844328,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\fontmanager.dll
freetype.dll,543776,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\freetype.dll
instrument.dll,51752,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\instrument.dll
api-ms-win-core-processenvironment-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-core-processenvironment-l1-1-0.dll
api-ms-win-crt-process-l1-1-0.dll,20936,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\api-ms-win-crt-process-l1-1-0.dll
klist.exe,23584,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\klist.exe
sspi_bridge.dll,44576,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\sspi_bridge.dll
sunmscapi.dll,47144,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\sunmscapi.dll
ucrtbase.dll,1118664,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\ucrtbase.dll
vcruntime140.dll,97168,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\vcruntime140.dll
vcruntime140_1.dll,37240,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\vcruntime140_1.dll
verify.dll,54816,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\verify.dll
w2k_lsa_auth.dll,31272,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\w2k_lsa_auth.dll
windowsaccessbridge-64.dll,72224,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\windowsaccessbridge-64.dll
WinFallbackLookup.dll,27680,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\WinFallbackLookup.dll
zip.dll,89128,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\zip.dll
classes.jsa,11337728,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\server\classes.jsa
classes_nocoops.jsa,11337728,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\server\classes_nocoops.jsa
jvm.dll,11891232,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\bin\server\jvm.dll
logging.properties,2732,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\logging.properties
net.properties,6671,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\net.properties
sound.properties,1210,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\sound.properties
fontconfig.condensed.properties,13755,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\fonts\fontconfig.condensed.properties
fontconfig.properties,13489,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\fonts\fontconfig.properties
jmxremote.access,3997,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\management\jmxremote.access
jmxremote.password.template,5690,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\management\jmxremote.password.template
management.properties,14410,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\management\management.properties
java.policy,2180,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\java.policy
java.security,58613,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\java.security
README.txt,2390,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\README.txt
default_local.policy,647,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\limited\default_local.policy
default_US_export.policy,146,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\limited\default_US_export.policy
exempt_local.policy,566,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\limited\exempt_local.policy
default_local.policy,193,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\unlimited\default_local.policy
default_US_export.policy,146,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\conf\security\policy\unlimited\default_US_export.policy
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql.rowset\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql.rowset\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql.rowset\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.sql.rowset\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.dynalink\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.dynalink\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.dynalink\CLASSPATH_EXCEPTION_NOTE
dynalink.md,1502,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.dynalink\dynalink.md
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\jdk.dynalink\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.crs.client\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.crs.client\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.crs.client\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.crs.client\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.tooling\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.tooling\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.tooling\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\com.azul.tooling\LICENSE
ADDITIONAL_LICENSE_INFO,2114,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\ADDITIONAL_LICENSE_INFO
aes.md,1444,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\aes.md
asm.md,1584,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\asm.md
ASSEMBLY_EXCEPTION,1522,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\ASSEMBLY_EXCEPTION
c-libutl.md,1556,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\c-libutl.md
CLASSPATH_EXCEPTION_NOTE,551,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\CLASSPATH_EXCEPTION_NOTE
cldr.md,9130,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\cldr.md
icu.md,11086,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\icu.md
LICENSE,19274,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\LICENSE
public_suffix.md,17785,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\public_suffix.md
unicode.md,2384,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\unicode.md
wepoll.md,1454,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\wepoll.md
zlib.md,1011,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.base\zlib.md
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.compiler\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.compiler\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.compiler\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.compiler\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.datatransfer\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.datatransfer\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.datatransfer\CLASSPATH_EXCEPTION_NOTE
LICENSE,33,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.datatransfer\LICENSE
ADDITIONAL_LICENSE_INFO,49,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\ADDITIONAL_LICENSE_INFO
ASSEMBLY_EXCEPTION,44,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\ASSEMBLY_EXCEPTION
CLASSPATH_EXCEPTION_NOTE,50,E:\SCADA Forensics\IFACT\IFACT\./web/data/Ignition_Disk_Files\Program Files\Inductive Automation\Ignition\lib\runtime\jre-win\legal\java.desktop\CLASSPATH_EXCEPTION_NOTE
